zoo,zooLabel,country,countryLabel,region,regionLabel,coord,inception,website
http://www.wikidata.org/entity/Q2709506,Singapore Zoo,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q2228755,North Region,Point(103.79105 1.404709),1973-06-27T00:00:00Z,https://www.mandai.com/ko/homepage/singapore-zoo.html
http://www.wikidata.org/entity/Q2709506,Singapore Zoo,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q2228755,North Region,Point(103.79105 1.404709),1973-06-27T00:00:00Z,https://www.mandai.com/zh/singapore-zoo.html
http://www.wikidata.org/entity/Q114355208,Yokohama fortune aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1141068,Naka-ku,,,https://fortune-aquarium.com/
http://www.wikidata.org/entity/Q2896297,NegevZoo,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q41843,Beersheba,Point(34.745 31.26),1954-01-01T00:00:00Z,http://www.negevzoo.co.il
http://www.wikidata.org/entity/Q111464720,The National Aquarium Abu Dhabi,http://www.wikidata.org/entity/Q878,United Arab Emirates,http://www.wikidata.org/entity/Q1519,Abu Dhabi,Point(54.495836879 24.402052654),2021-01-01T00:00:00Z,https://thenationalaquarium.ae/
http://www.wikidata.org/entity/Q3156501,Izu Mito Sea Paradise,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q241037,Numazu,Point(138.895944 35.019444),1930-01-01T00:00:00Z,https://www.mitosea.com/
http://www.wikidata.org/entity/Q1136334,Yangon Zoological Gardens,http://www.wikidata.org/entity/Q836,Myanmar,http://www.wikidata.org/entity/Q37995,Yangon,Point(96.159444 16.791667),1906-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q3108672,Yerevan Zoo,http://www.wikidata.org/entity/Q399,Armenia,http://www.wikidata.org/entity/Q1953,Yerevan,Point(44.5505 40.196),1940-01-01T00:00:00Z,https://zoo.am
http://www.wikidata.org/entity/Q2452280,Baku Zoo,http://www.wikidata.org/entity/Q227,Azerbaijan,http://www.wikidata.org/entity/Q9248,Baku,Point(49.848971579 40.392952862),1928-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1413736,Tama Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q236197,Hino,Point(139.402 35.651),1958-05-05T00:00:00Z,https://www.tokyo-zoo.net/chinese/tama/
http://www.wikidata.org/entity/Q1413736,Tama Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q236197,Hino,Point(139.402 35.651),1958-05-05T00:00:00Z,https://www.tokyo-zoo.net/english/tama/
http://www.wikidata.org/entity/Q1413736,Tama Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q236197,Hino,Point(139.402 35.651),1958-05-05T00:00:00Z,https://www.tokyo-zoo.net/korean/tama/
http://www.wikidata.org/entity/Q1413736,Tama Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q236197,Hino,Point(139.402 35.651),1958-05-05T00:00:00Z,https://www.tokyo-zoo.net/zoo/tama/
http://www.wikidata.org/entity/Q3182046,Shanghai Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q8686,Shanghai,Point(121.358757 31.195476),,
http://www.wikidata.org/entity/Q124514449,Xpark,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q96977947,Qingpu Village,Point(121.2141 25.0172),2020-08-07T00:00:00Z,https://www.xpark.com.tw/
http://www.wikidata.org/entity/Q124514449,Xpark,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q96977947,Qingpu Village,Point(121.2141 25.0172),2020-08-07T00:00:00Z,https://www.xpark.com.tw/en
http://www.wikidata.org/entity/Q124514449,Xpark,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q96977947,Qingpu Village,Point(121.2141 25.0172),2020-08-07T00:00:00Z,https://www.xpark.com.tw/jp
http://www.wikidata.org/entity/Q591131,Taipei Zoo,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q271143,Wenshan District,Point(121.582 25.0026),1914-01-01T00:00:00Z,https://www.zoo.gov.taipei
http://www.wikidata.org/entity/Q3082977,Marine Life Park,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q870844,Sentosa,Point(103.8186 1.2587),2011-11-22T00:00:00Z,http://www.rwsentosa.com/language/en-US/Attractions/MarineLifePark
http://www.wikidata.org/entity/Q2859182,Istanbul Aquarium,http://www.wikidata.org/entity/Q43,Turkey,http://www.wikidata.org/entity/Q752528,Bakırköy,Point(28.8 40.96416667),2011-04-01T00:00:00Z,http://www.istanbulakvaryum.com
http://www.wikidata.org/entity/Q2774335,Sakkarbaug Zoological Garden,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1797344,Junagadh district,Point(70.465 21.542),1863-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q123659140,City Park Aquarium (Tehran),http://www.wikidata.org/entity/Q794,Iran,http://www.wikidata.org/entity/Q5775696,District 12,Point(51.416972222 35.681527777),,
http://www.wikidata.org/entity/Q833625,Kabul Zoo,http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.15527778 34.50944444),1967-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q4059427,Dubai Aquarium and Underwater Zoo,http://www.wikidata.org/entity/Q878,United Arab Emirates,http://www.wikidata.org/entity/Q612,Dubai,Point(55.278416666 25.197555555),2008-11-04T00:00:00Z,https://www.thedubaiaquarium.com/
http://www.wikidata.org/entity/Q861318,Nogeyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11610652,Oimatsuchō,Point(139.622873 35.446556),1951-04-01T00:00:00Z,https://www.hama-midorinokyokai.or.jp/zoo/nogeyama/
http://www.wikidata.org/entity/Q2307982,Manila Zoological and Botanical Garden,http://www.wikidata.org/entity/Q928,Philippines,,,Point(120.98861 14.56472),1959-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q220043,Kathmandu Zoo,http://www.wikidata.org/entity/Q837,Nepal,http://www.wikidata.org/entity/Q6647,Lalitpur,Point(85.3109334 27.6731849),1932-01-01T00:00:00Z,https://ntnc.org.np/project/central-zoo
http://www.wikidata.org/entity/Q944021,Thủ Lệ Park,http://www.wikidata.org/entity/Q881,Vietnam,,,Point(105.8075 21.03028),,http://www.hanoizoo.com/vuonthuhanoi/2009/vn/#
http://www.wikidata.org/entity/Q114355208,Yokohama fortune aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q38283,Yokohama,,,https://fortune-aquarium.com/
http://www.wikidata.org/entity/Q1046034,Shymkent Zoo,http://www.wikidata.org/entity/Q232,Kazakhstan,http://www.wikidata.org/entity/Q485496,Shymkent,Point(69.624222222 42.378461111),1980-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q708915,Korea Central Zoo,http://www.wikidata.org/entity/Q423,North Korea,http://www.wikidata.org/entity/Q18808,Pyongyang,Point(125.815 39.075),1959-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q302897,Hirakata Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q270912,Hirakata,Point(135.63813056 34.80577778),1910-01-01T00:00:00Z,https://www.hirakatapark.co.jp/
http://www.wikidata.org/entity/Q2530020,Chai Nat Bird Park,http://www.wikidata.org/entity/Q869,Thailand,,,Point(100.152249 15.207276),,
http://www.wikidata.org/entity/Q115283045,Higashiyama Zoo Medaka World,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q106612732,"Kameiri, Tashiro-chō, Nagoya",Point(136.979539939 35.157901137),,
http://www.wikidata.org/entity/Q135927744,Taichung Aquarium,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q245023,Taichung,Point(120.5197 24.2968),2025-08-21T00:00:00Z,https://tcaqua.com.tw/
http://www.wikidata.org/entity/Q2587322,Adventure World,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1202728,Shirahama,Point(135.375797 33.66775),1978-01-01T00:00:00Z,https://www.aws-s.com/
http://www.wikidata.org/entity/Q2587322,Adventure World,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1202728,Shirahama,Point(135.375797 33.66775),1978-01-01T00:00:00Z,https://www.aws-s.com/en/
http://www.wikidata.org/entity/Q1058886,Carmel Hai-Bar Nature Reserve,http://www.wikidata.org/entity/Q801,Israel,,,Point(34.99959167 32.74994444),1973-01-01T00:00:00Z,http://www.parks.org.il/parks/ParksAndReserves/Hai%20Bar%20Carmel/Pages/default.aspx
http://www.wikidata.org/entity/Q3295344,Higashiyama Zoo and Botanical Gardens,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1207951,Chikusa-ku,Point(136.97777778 35.15833333),1937-03-01T00:00:00Z,https://www.higashiyama.city.nagoya.jp/
http://www.wikidata.org/entity/Q2859205,Shanghai Ocean Aquarium,http://www.wikidata.org/entity/Q148,People's Republic of China,,,Point(121.49717 31.24255),,http://www.sh-soa.com
http://www.wikidata.org/entity/Q135227930,Poring Butterfly Farm,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q1230036,Ranau District,Point(116.701736111 6.047711111),,
http://www.wikidata.org/entity/Q6312921,Jungle World,http://www.wikidata.org/entity/Q843,Pakistan,http://www.wikidata.org/entity/Q24440,Rawalpindi District,Point(73.085324 33.565979),,
http://www.wikidata.org/entity/Q3493970,Nehru Zoological Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1361,Hyderabad,Point(78.44972222 17.35111111),1963-10-06T00:00:00Z,http://www.hyderabadzoo.in
http://www.wikidata.org/entity/Q1445750,Okinawa Churaumi Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1205928,Motobu,Point(127.87794444 26.69438889),2002-01-01T00:00:00Z,https://churaumi.okinawa/
http://www.wikidata.org/entity/Q123662912,The Sixth Cycle Birthday Anniversary Celebration Aquarium,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q476834,Tha Mai,Point(101.894853 12.572857),,
http://www.wikidata.org/entity/Q111247590,"Seto Marine Biological Laboratory Aquarium, Kyoto University",http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1202728,Shirahama,,,http://www.seto.kyoto-u.ac.jp/aquarium/
http://www.wikidata.org/entity/Q111247590,"Seto Marine Biological Laboratory Aquarium, Kyoto University",http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1202728,Shirahama,,,http://www.seto.kyoto-u.ac.jp/aquarium/aquarium-E-top.html
http://www.wikidata.org/entity/Q3055859,Aqua Park Shinagawa,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q2749804,Takanawa,Point(139.73527778 35.62805556),,https://www.aqua-park.jp/aqua/
http://www.wikidata.org/entity/Q2275145,Nandankanan Zoological Park,http://www.wikidata.org/entity/Q668,India,,,Point(85.814703 20.399965),1960-01-01T00:00:00Z,http://www.nandankanan.org/
http://www.wikidata.org/entity/Q862533,Naypyidaw Zoological Gardens,http://www.wikidata.org/entity/Q836,Myanmar,,,Point(96.255815 19.863937),2008-03-27T00:00:00Z,
http://www.wikidata.org/entity/Q3034913,Chiang Mai Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q233588,Chiang Mai,Point(98.947 18.809),1957-01-01T00:00:00Z,http://www.chiangmaizoo.com/
http://www.wikidata.org/entity/Q2584900,Himeji City Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q209801,Himeji,Point(134.676028 34.822722),1966-06-12T00:00:00Z,https://www.city.himeji.lg.jp/aqua/
http://www.wikidata.org/entity/Q132560669,Snake House,http://www.wikidata.org/entity/Q843,Pakistan,http://www.wikidata.org/entity/Q24440,Rawalpindi District,Point(73.082055555 33.567055555),,
http://www.wikidata.org/entity/Q2672104,Pinnawala Elephant Orphanage,http://www.wikidata.org/entity/Q854,Sri Lanka,,,Point(80.38833333 7.30055556),1975-01-01T00:00:00Z,http://nationalzoo.gov.lk/elephantorphanage/
http://www.wikidata.org/entity/Q123566518,Minatoyama Aquarium,http://www.wikidata.org/entity/Q17,Japan,,,,2022-07-01T00:00:00Z,https://minatoyama.jp/
http://www.wikidata.org/entity/Q647766,Jijamata Udyaan,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1156,Mumbai,Point(72.8367457 18.9781154),1861-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q117485087,YaToMi AQUA,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q80064977,Q80064977,,,
http://www.wikidata.org/entity/Q3276955,Assam State Zoo cum Botanical Garden,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q199605,Guwahati,Point(91.7868 26.1632),1958-01-01T00:00:00Z,http://www.cza.nic.in/
http://www.wikidata.org/entity/Q162722,Ueno Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q92909922,Ueno-kōen,Point(139.771388888 35.7175),1882-01-01T00:00:00Z,https://www.tokyo-zoo.net/zoo/ueno/
http://www.wikidata.org/entity/Q2891853,Qalqilya Zoo,http://www.wikidata.org/entity/Q219060,Palestine,http://www.wikidata.org/entity/Q623159,Qalqilya,Point(34.9707511 32.1953845),1986-01-01T00:00:00Z,http://qnzoo.ps/
http://www.wikidata.org/entity/Q220207,Hong Kong Zoological and Botanical Gardens,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q312485,Central and Western District,Point(114.156388888 22.277777777),,https://www.hkzbg.gov.hk/
http://www.wikidata.org/entity/Q19851614,Shanghai Haichang Ocean Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q125378,Pudong,Point(121.902388888 30.915361111),2018-01-01T00:00:00Z,http://www.shhcoceanpark.com
http://www.wikidata.org/entity/Q1142942,National Zoo of Malaysia,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q2219712,Gombak,Point(101.75777778 3.20972222),1963-11-14T00:00:00Z,http://www.zoonegaramalaysia.my
http://www.wikidata.org/entity/Q3364809,National Zoological Park Delhi,http://www.wikidata.org/entity/Q668,India,,,Point(77.2461981 28.6044359),1959-01-01T00:00:00Z,http://www.nzpnewdelhi.gov.in/
http://www.wikidata.org/entity/Q3162430,Saigon Zoo and Botanical Gardens,http://www.wikidata.org/entity/Q881,Vietnam,http://www.wikidata.org/entity/Q135026770,Saigon,Point(106.70472222 10.78805556),1865-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q697507,National Museum of Marine Biology and Aquarium,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q712977,Checheng Township,Point(120.697678 22.046485),2000-02-25T00:00:00Z,http://www.nmmba.gov.tw/english/index.aspx
http://www.wikidata.org/entity/Q28980,Manila Ocean Park,http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1461,Manila,Point(120.972486111 14.579305555),2008-03-01T00:00:00Z,http://www.manilaoceanpark.com
http://www.wikidata.org/entity/Q125228535,Kobe Suma Sea World,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1155010,Suma-ku,Point(135.128611111 34.644166666),,https://www.kobesuma-seaworld.jp/
http://www.wikidata.org/entity/Q16258099,Chimelong Ocean Kingdom,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q5117990,Hengqin,Point(113.53 22.1001),,http://zh.chimelong.com/oceankingdom/
http://www.wikidata.org/entity/Q11309982,Japan Snake Center,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q108230539,Yabuzukachō,Point(139.322194 36.362389),,https://www.snake-center.com/
http://www.wikidata.org/entity/Q137970396,Chimelong Spaceship,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q5117990,Hengqin,Point(113.535962767 22.097175133),,
http://www.wikidata.org/entity/Q123002567,Phuket Aquarium,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q844430,Phuket,Point(98.40789 7.80355),,
http://www.wikidata.org/entity/Q3576017,Khao Kheow Open Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q16743550,Bang Phra,Point(101.056382 13.216462),1978-06-01T00:00:00Z,http://www.kkopenzoo.com/
http://www.wikidata.org/entity/Q2182381,Japan Monkey Centre,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q503411,Inuyama,Point(136.95753889 35.39063333),,http://www.japanmonkeycentre.org/
http://www.wikidata.org/entity/Q2116901,Dubai Dolphinarium,http://www.wikidata.org/entity/Q878,United Arab Emirates,http://www.wikidata.org/entity/Q613,Emirate of Dubai,Point(55.3267 25.2346),2008-05-21T00:00:00Z,http://www.dubaidolphinarium.ae
http://www.wikidata.org/entity/Q137207883,"Lalithodyana Aquarium, Dharmasthala",http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q2038874,Dharmasthala,Point(75.38163 12.95056),,
http://www.wikidata.org/entity/Q3549275,Qingdao Underwater World,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,
http://www.wikidata.org/entity/Q1207908,Ocean Park Hong Kong,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q986431,Southern District,Point(114.175916666 22.245861111),,http://www.oceanpark.com.hk/
http://www.wikidata.org/entity/Q1207908,Ocean Park Hong Kong,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q986431,Southern District,Point(114.175916666 22.245861111),,https://www.oceanpark.com.hk/en
http://www.wikidata.org/entity/Q2349688,Baghdad Zoo,http://www.wikidata.org/entity/Q796,Iraq,http://www.wikidata.org/entity/Q1530,Baghdad,Point(44.376417 33.314845),1971-01-01T00:00:00Z,http://www.baghdadzoo.org
http://www.wikidata.org/entity/Q863153,Yokohama Hakkeijima Sea Paradise,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q38283,Yokohama,Point(139.647333333 35.337441666),1993-05-08T00:00:00Z,https://www.seaparadise.co.jp/
http://www.wikidata.org/entity/Q863153,Yokohama Hakkeijima Sea Paradise,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11285385,Hakkeijima,Point(139.647333333 35.337441666),1993-05-08T00:00:00Z,https://www.seaparadise.co.jp/
http://www.wikidata.org/entity/Q1144452,National Zoological Gardens of Sri Lanka,http://www.wikidata.org/entity/Q854,Sri Lanka,,,Point(79.87288889 6.85680556),1936-01-01T00:00:00Z,http://www.colombozoo.gov.lk
http://www.wikidata.org/entity/Q2125883,"Underwater World, Singapore",http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q870844,Sentosa,Point(103.81121063 1.25856698),1991-01-01T00:00:00Z,http://www.underwaterworld.com.sg/
http://www.wikidata.org/entity/Q2660049,Kuala Lumpur Bird Park,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q1865,Kuala Lumpur,Point(101.688466666 3.142433333),1991-01-01T00:00:00Z,https://www.klbirdpark.com/
http://www.wikidata.org/entity/Q2723997,Rajiv Gandhi Zoological Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q1538,Pune,Point(73.8611752 18.4529061),1999-03-14T00:00:00Z,http://www.punezoo.gov.in
http://www.wikidata.org/entity/Q863153,Yokohama Hakkeijima Sea Paradise,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1153908,Kanazawa-ku,Point(139.647333333 35.337441666),1993-05-08T00:00:00Z,https://www.seaparadise.co.jp/
http://www.wikidata.org/entity/Q132296427,Marine Kingdom,http://www.wikidata.org/entity/Q668,India,,,Point(80.250312 12.912187),,
http://www.wikidata.org/entity/Q2234723,Night Safari,http://www.wikidata.org/entity/Q334,Singapore,http://www.wikidata.org/entity/Q25171659,Central Water Catchment,Point(103.789223 1.404015),1994-05-26T00:00:00Z,https://www.mandai.com/en/night-safari.html
http://www.wikidata.org/entity/Q1191885,Osaka Aquarium Kaiyukan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q72402996,Kaigandori,Point(135.428888888 34.654472222),1990-01-01T00:00:00Z,https://www.kaiyukan.com/
http://www.wikidata.org/entity/Q1191885,Osaka Aquarium Kaiyukan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q72402996,Kaigandori,Point(135.428888888 34.654472222),1990-01-01T00:00:00Z,https://www.kaiyukan.com/language/chinese_simplified/
http://www.wikidata.org/entity/Q1191885,Osaka Aquarium Kaiyukan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q72402996,Kaigandori,Point(135.428888888 34.654472222),1990-01-01T00:00:00Z,https://www.kaiyukan.com/language/chinese_traditional/
http://www.wikidata.org/entity/Q1191885,Osaka Aquarium Kaiyukan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q72402996,Kaigandori,Point(135.428888888 34.654472222),1990-01-01T00:00:00Z,https://www.kaiyukan.com/language/eng/
http://www.wikidata.org/entity/Q1191885,Osaka Aquarium Kaiyukan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q72402996,Kaigandori,Point(135.428888888 34.654472222),1990-01-01T00:00:00Z,https://www.kaiyukan.com/language/korean/
http://www.wikidata.org/entity/Q1191885,Osaka Aquarium Kaiyukan,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q72402996,Kaigandori,Point(135.428888888 34.654472222),1990-01-01T00:00:00Z,https://www.kaiyukan.com/language/thai/
http://www.wikidata.org/entity/Q2033070,Safari World,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q1861,Bangkok,Point(100.70277778 13.865),1988-02-17T00:00:00Z,http://www.safariworld.com/
http://www.wikidata.org/entity/Q3346440,Alipore Zoological Gardens,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q19899241,"Ward No. 74, Kolkata Municipal Corporation",Point(88.332053 22.535913),1876-05-01T00:00:00Z,http://www.kolkatazoo.in/
http://www.wikidata.org/entity/Q3350326,Bangladesh National Zoo,http://www.wikidata.org/entity/Q902,Bangladesh,,,Point(90.3446102 23.812674),1974-06-23T00:00:00Z,http://www.dhakazoo.org/
http://www.wikidata.org/entity/Q81821,Hiroshima City Asa Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q63444,Asakita-ku,Point(132.44069 34.497856),1971-09-01T00:00:00Z,http://www.asazoo.jp/
http://www.wikidata.org/entity/Q81821,Hiroshima City Asa Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q63444,Asakita-ku,Point(132.44069 34.497856),1971-09-01T00:00:00Z,http://www.asazoo.jp/en/
http://www.wikidata.org/entity/Q3495905,Padmaja Naidu Himalayan Zoological Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q169997,Darjeeling,Point(88.254405 27.0586099),1958-01-01T00:00:00Z,http://pnhzp.gov.in
http://www.wikidata.org/entity/Q136700684,Aquarium Paradise,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q111601177,JC Nagar,Point(77.592230553 13.006731473),,https://theaquariumparadise.com/
http://www.wikidata.org/entity/Q1054648,Tennōji Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q86727104,Q86727104,Point(135.508 34.6526),1915-01-01T00:00:00Z,https://www.tennojizoo.jp/
http://www.wikidata.org/entity/Q2915736,Jerusalem Biblical Zoo,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.17694444 31.74944444),1940-01-01T00:00:00Z,https://www.jerusalemzoo.org/
http://www.wikidata.org/entity/Q2915736,Jerusalem Biblical Zoo,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.17694444 31.74944444),1940-01-01T00:00:00Z,https://www.jerusalemzoo.org/ar/biblical-zoo
http://www.wikidata.org/entity/Q2915736,Jerusalem Biblical Zoo,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.17694444 31.74944444),1940-01-01T00:00:00Z,https://www.jerusalemzoo.org/en/biblical-zoo
http://www.wikidata.org/entity/Q2915736,Jerusalem Biblical Zoo,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.17694444 31.74944444),1940-01-01T00:00:00Z,https://www.jerusalemzoo.org/ru/biblical-zoo
http://www.wikidata.org/entity/Q2713110,Ragunan Zoo,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(106.8199182 -6.3115875),1864-01-01T00:00:00Z,https://ragunanzoo.jakarta.go.id/
http://www.wikidata.org/entity/Q1132057,Rayong Aquarium,http://www.wikidata.org/entity/Q869,Thailand,,,Point(101.42295957 12.60942207),,http://www.fisheries.go.th/fisheries/aq/webplace1.php?hidAQCode=00000012
http://www.wikidata.org/entity/Q116921556,Art Aquarium Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q212704,Chūō,Point(139.7657375 35.6713698),,https://artaquarium.jp/
http://www.wikidata.org/entity/Q3523523,Mysore Zoo,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q10086,Mysore,Point(76.6677 12.3008),1892-01-01T00:00:00Z,http://www.mysorezoo.info
http://www.wikidata.org/entity/Q124451882,The Lost Chambers aquarium,http://www.wikidata.org/entity/Q878,United Arab Emirates,http://www.wikidata.org/entity/Q612,Dubai,Point(55.118355697 25.131908666),,
http://www.wikidata.org/entity/Q94465,Eram Zoo,http://www.wikidata.org/entity/Q794,Iran,http://www.wikidata.org/entity/Q5710846,District 5,Point(51.293583333 35.718527777),1990-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q134992292,Taizhou Ocean World,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q16967,Zhejiang,Point(121.41 28.663056),,
http://www.wikidata.org/entity/Q647587,Arignar Anna Zoological Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q65976177,Chengalpattu district,Point(80.0953 12.885),1855-01-01T00:00:00Z,http://www.aazoopark.in/
http://www.wikidata.org/entity/Q290283,Karagandy Zoo,http://www.wikidata.org/entity/Q232,Kazakhstan,http://www.wikidata.org/entity/Q484706,Karaganda,Point(73.06023889 49.786725),1938-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q220083,Beijing Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11043352,Zhanlanlu Subdistrict,Point(116.333333333 39.938611111),1906-01-01T00:00:00Z,http://www.beijingzoo.com
http://www.wikidata.org/entity/Q1073067,Toba Aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q69711656,Toba,Point(136.846 34.4817),1955-05-15T00:00:00Z,https://aquarium.co.jp/
http://www.wikidata.org/entity/Q114355208,Yokohama fortune aquarium,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11466015,Yamashitachō,,,https://fortune-aquarium.com/
